Book Title,Price,Availability,Rating,Image URL,Book Link,Category,BookTitle_Cleaned,Price_Normalized,Category_Encoded
Inferno (Robert Langdon #4),41.0,1,5,https://books.toscrape.com/media/cache/e3/11/e3111146083821b5a3670d869ab40d2a.jpg,https://books.toscrape.com/catalogue/inferno-robert-langdon-4_176/index.html,Fiction,Inferno (Robert Langdon #4),0.6546016733357585,17.0
Crazy Rich Asians (Crazy Rich Asians #1),49.13,1,5,https://books.toscrape.com/media/cache/9a/62/9a621372fed3a80015283013d8a452cd.jpg,https://books.toscrape.com/catalogue/crazy-rich-asians-crazy-rich-asians-1_143/index.html,Fiction,Crazy Rich Asians (Crazy Rich Asians #1),0.8024736267733722,17.0
Big Little Lies,22.11,1,1,https://books.toscrape.com/media/cache/ef/b7/efb72b546fc7cab4ba1735b4b82c5851.jpg,https://books.toscrape.com/catalogue/big-little-lies_129/index.html,Fiction,Big Little Lies,0.31102218988723174,17.0
The Course of Love,16.78,1,3,https://books.toscrape.com/media/cache/f2/c9/f2c952cfbce6ab5d8400a0bb8ee4eb5c.jpg,https://books.toscrape.com/catalogue/the-course-of-love_109/index.html,Fiction,The Course of Love,0.2140778464896326,17.0
When I'm Gone,51.96,1,3,https://books.toscrape.com/media/cache/13/a3/13a361d57f2b6021b2ae395a6fedd475.jpg,https://books.toscrape.com/catalogue/when-im-gone_95/index.html,Fiction,When I'm Gone,0.8539468897781011,17.0
The Silent Wife,12.34,1,5,https://books.toscrape.com/media/cache/9b/a3/9ba37429e4a2307fe0b2f4f4162dd636.jpg,https://books.toscrape.com/catalogue/the-silent-wife_83/index.html,Fiction,The Silent Wife,0.13332120771189523,17.0
The Bette Davis Club,30.66,1,3,https://books.toscrape.com/media/cache/23/08/2308bf77130cf0a917642d82dbf4be05.jpg,https://books.toscrape.com/catalogue/the-bette-davis-club_59/index.html,Fiction,The Bette Davis Club,0.4665332848308475,17.0
Kitchens of the Great Midwest,57.2,1,5,https://books.toscrape.com/media/cache/5e/37/5e379c1cc7003127bc74257a1b721540.jpg,https://books.toscrape.com/catalogue/kitchens-of-the-great-midwest_28/index.html,Fiction,Kitchens of the Great Midwest,0.949254274281557,17.0
Bright Lines,39.07,1,5,https://books.toscrape.com/media/cache/12/43/1243e7eb614f57f0e4cfee80553fa312.jpg,https://books.toscrape.com/catalogue/bright-lines_11/index.html,Fiction,Bright Lines,0.6194979992724627,17.0
Birdsong: A Story in Pictures,54.64,1,3,https://books.toscrape.com/media/cache/af/6e/af6e796160fe63e0cf19d44395c7ddf2.jpg,https://books.toscrape.com/catalogue/birdsong-a-story-in-pictures_975/index.html,Childrens,Birdsong: A Story in Pictures,0.9026918879592579,7.0
The Bear and the Piano,36.89,1,1,https://books.toscrape.com/media/cache/cf/bb/cfbb5e62715c6d888fd07794c9bab5d6.jpg,https://books.toscrape.com/catalogue/the-bear-and-the-piano_967/index.html,Childrens,The Bear and the Piano,0.57984721716988,7.0
The Secret of Dreadwillow Carse,56.13,1,1,https://books.toscrape.com/media/cache/c4/a2/c4a2a1a026c67bcceb5a411c724d7d0c.jpg,https://books.toscrape.com/catalogue/the-secret-of-dreadwillow-carse_944/index.html,Childrens,The Secret of Dreadwillow Carse,0.9297926518734085,7.0
The White Cat and the Monk: A Retelling of the Poem “Pangur Bán”,58.08,1,4,https://books.toscrape.com/media/cache/26/32/2632a1e12f2c085fabbe022ae4cd6933.jpg,https://books.toscrape.com/catalogue/the-white-cat-and-the-monk-a-retelling-of-the-poem-pangur-ban_865/index.html,Childrens,The White Cat and the Monk: A Retelling of the Poem “Pangur Bán”,0.9652600945798472,7.0
Little Red,13.47,1,3,https://books.toscrape.com/media/cache/80/25/8025b80a40178f2a6dd4f99ad88e0fba.jpg,https://books.toscrape.com/catalogue/little-red_817/index.html,Childrens,Little Red,0.15387413604947253,7.0
Walt Disney's Alice in Wonderland,12.96,1,5,https://books.toscrape.com/media/cache/28/50/2850439c2ba103fb69dba9cd2dd9f0c2.jpg,https://books.toscrape.com/catalogue/walt-disneys-alice-in-wonderland_777/index.html,Childrens,Walt Disney's Alice in Wonderland,0.14459803564932705,7.0
Twenty Yawns,22.08,1,2,https://books.toscrape.com/media/cache/2b/38/2b380f77723c797c0389f978afa6db58.jpg,https://books.toscrape.com/catalogue/twenty-yawns_773/index.html,Childrens,Twenty Yawns,0.31047653692251725,7.0
Rain Fish,23.57,1,3,https://books.toscrape.com/media/cache/bb/e2/bbe26db72b8a32117bfe4981b7cc8147.jpg,https://books.toscrape.com/catalogue/rain-fish_728/index.html,Childrens,Rain Fish,0.33757730083666787,7.0
Once Was a Time,18.28,1,2,https://books.toscrape.com/media/cache/97/12/971212afa8e4ff49d92f678bc889d8b7.jpg,https://books.toscrape.com/catalogue/once-was-a-time_724/index.html,Childrens,Once Was a Time,0.24136049472535467,7.0
Luis Paints the World,53.95,1,3,https://books.toscrape.com/media/cache/85/e7/85e75d5a9309da5807c82decf3d90263.jpg,https://books.toscrape.com/catalogue/luis-paints-the-world_714/index.html,Childrens,Luis Paints the World,0.8901418697708258,7.0
Nap-a-Roo,25.08,1,1,https://books.toscrape.com/media/cache/27/1f/271faa1d7561473974d12803feb1f0a1.jpg,https://books.toscrape.com/catalogue/nap-a-roo_567/index.html,Childrens,Nap-a-Roo,0.3650418333939614,7.0
The Whale,35.96,1,4,https://books.toscrape.com/media/cache/6c/18/6c18ea03e294bfcfe07cf531c6c5f5b3.jpg,https://books.toscrape.com/catalogue/the-whale_501/index.html,Childrens,The Whale,0.5629319752637323,7.0
"Shrunken Treasures: Literary Classics, Short, Sweet, and Silly",52.87,1,3,https://books.toscrape.com/media/cache/4f/1e/4f1ece2500f8dbacecca42d57befca03.jpg,https://books.toscrape.com/catalogue/shrunken-treasures-literary-classics-short-sweet-and-silly_484/index.html,Childrens,"Shrunken Treasures: Literary Classics, Short, Sweet, and Silly",0.8704983630411058,7.0
Raymie Nightingale,34.41,1,2,https://books.toscrape.com/media/cache/8f/66/8f66ec46e671d6fca79649c10c7c8f8a.jpg,https://books.toscrape.com/catalogue/raymie-nightingale_482/index.html,Childrens,Raymie Nightingale,0.5347399054201527,7.0
Playing from the Heart,32.38,1,1,https://books.toscrape.com/media/cache/1c/eb/1cebdf525ebe970a1dc3c5a8c50eae6b.jpg,https://books.toscrape.com/catalogue/playing-from-the-heart_481/index.html,Childrens,Playing from the Heart,0.4978173881411423,7.0
Maybe Something Beautiful: How Art Transformed a Neighborhood,22.54,1,1,https://books.toscrape.com/media/cache/c0/bb/c0bb6e42743b9c1aaf9b754501100a5d.jpg,https://books.toscrape.com/catalogue/maybe-something-beautiful-how-art-transformed-a-neighborhood_386/index.html,Childrens,Maybe Something Beautiful: How Art Transformed a Neighborhood,0.3188432157148054,7.0
The Wild Robot,56.07,1,3,https://books.toscrape.com/media/cache/bf/db/bfdbf9726621276fc7821d705690dbae.jpg,https://books.toscrape.com/catalogue/the-wild-robot_288/index.html,Childrens,The Wild Robot,0.9287013459439796,7.0
The Thing About Jellyfish,48.77,1,1,https://books.toscrape.com/media/cache/e0/90/e090748ce5a567207aed9185c97eb34b.jpg,https://books.toscrape.com/catalogue/the-thing-about-jellyfish_283/index.html,Childrens,The Thing About Jellyfish,0.7959257911967988,7.0
The Lonely Ones,43.59,1,5,https://books.toscrape.com/media/cache/21/bd/21bdf7ae21476b1debf4aa3eefe6f29d.jpg,https://books.toscrape.com/catalogue/the-lonely-ones_261/index.html,Childrens,The Lonely Ones,0.7017097126227719,7.0
The Day the Crayons Came Home (Crayons),26.33,1,5,https://books.toscrape.com/media/cache/ec/08/ec08efebaa33a403e54080b48c139794.jpg,https://books.toscrape.com/catalogue/the-day-the-crayons-came-home-crayons_241/index.html,Childrens,The Day the Crayons Came Home (Crayons),0.3877773735903965,7.0
The Cat in the Hat (Beginner Books B-1),16.26,1,2,https://books.toscrape.com/media/cache/9b/f1/9bf106306301a44635aa7bd381c84e4d.jpg,https://books.toscrape.com/catalogue/the-cat-in-the-hat-beginner-books-b-1_235/index.html,Childrens,The Cat in the Hat (Beginner Books B-1),0.20461986176791563,7.0
Red: The True Story of Red Riding Hood,28.54,1,3,https://books.toscrape.com/media/cache/70/4e/704e81b05e56dd84ecf607ea283952db.jpg,https://books.toscrape.com/catalogue/red-the-true-story-of-red-riding-hood_210/index.html,Childrens,Red: The True Story of Red Riding Hood,0.4279738086576937,7.0
Horrible Bear!,37.52,1,2,https://books.toscrape.com/media/cache/d2/63/d26337dee5c0b13b56b7aea59d611570.jpg,https://books.toscrape.com/catalogue/horrible-bear_168/index.html,Childrens,Horrible Bear!,0.5913059294288833,7.0
Green Eggs and Ham (Beginner Books B-16),10.79,1,4,https://books.toscrape.com/media/cache/3a/0e/3a0e75e4f758f90a80965869afbe41b4.jpg,https://books.toscrape.com/catalogue/green-eggs-and-ham-beginner-books-b-16_165/index.html,Childrens,Green Eggs and Ham (Beginner Books B-16),0.10512913786831574,7.0
Counting Thyme,10.62,1,1,https://books.toscrape.com/media/cache/e0/ae/e0ae97753a73b88b61b13b19977613dc.jpg,https://books.toscrape.com/catalogue/counting-thyme_142/index.html,Childrens,Counting Thyme,0.10203710440160056,7.0
Are We There Yet?,10.66,1,3,https://books.toscrape.com/media/cache/f8/be/f8be3238a1cf039a3e7d50de1d4c2cfd.jpg,https://books.toscrape.com/catalogue/are-we-there-yet_122/index.html,Childrens,Are We There Yet?,0.1027646416878865,7.0
Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),52.88,1,4,https://books.toscrape.com/media/cache/47/16/47160ff71abe23cb52968b3d1b9b7988.jpg,https://books.toscrape.com/catalogue/diary-of-a-minecraft-zombie-book-1-a-scare-of-a-dare-an-unofficial-minecraft-book_99/index.html,Childrens,Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),0.8706802473626774,7.0
Matilda,28.34,1,1,https://books.toscrape.com/media/cache/03/47/0347bd215f4813edd81c2cd76bab53ca.jpg,https://books.toscrape.com/catalogue/matilda_32/index.html,Childrens,Matilda,0.42433612222626405,7.0
Charlie and the Chocolate Factory (Charlie Bucket #1),22.85,1,3,https://books.toscrape.com/media/cache/d6/cc/d6cc0c66e34dfc214b406208bbaf18e2.jpg,https://books.toscrape.com/catalogue/charlie-and-the-chocolate-factory-charlie-bucket-1_13/index.html,Childrens,Charlie and the Chocolate Factory (Charlie Bucket #1),0.32448162968352134,7.0
"Don't Be a Jerk: And Other Practical Advice from Dogen, Japan's Greatest Zen Master",37.97,1,2,https://books.toscrape.com/media/cache/95/30/953013d044aa313cc162dec414f3969a.jpg,https://books.toscrape.com/catalogue/dont-be-a-jerk-and-other-practical-advice-from-dogen-japans-greatest-zen-master_890/index.html,Religion,"Don't Be a Jerk: And Other Practical Advice from Dogen, Japan's Greatest Zen Master",0.5994907238995998,37.0
You Are What You Love: The Spiritual Power of Habit,21.87,1,4,https://books.toscrape.com/media/cache/6b/70/6b70f2cdb17d9ab7551240a88b9211fe.jpg,https://books.toscrape.com/catalogue/you-are-what-you-love-the-spiritual-power-of-habit_872/index.html,Religion,You Are What You Love: The Spiritual Power of Habit,0.30665696616951615,37.0
God: The Most Unpleasant Character in All Fiction,30.03,1,5,https://books.toscrape.com/media/cache/1f/db/1fdb125bcb8cee71f3404b4dc293348c.jpg,https://books.toscrape.com/catalogue/god-the-most-unpleasant-character-in-all-fiction_697/index.html,Religion,God: The Most Unpleasant Character in All Fiction,0.4550745725718443,37.0
The Book of Mormon,24.57,1,3,https://books.toscrape.com/media/cache/83/db/83dbf86eb0fed1d99de2148eac4eb064.jpg,https://books.toscrape.com/catalogue/the-book-of-mormon_571/index.html,Religion,The Book of Mormon,0.355765732993816,37.0
"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",27.62,1,1,https://books.toscrape.com/media/cache/71/91/7191a7d76eb6c3a18259541e2c038ae3.jpg,https://books.toscrape.com/catalogue/a-history-of-god-the-4000-year-quest-of-judaism-christianity-and-islam_310/index.html,Religion,"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",0.41124045107311746,37.0
The Bhagavad Gita,57.49,1,3,https://books.toscrape.com/media/cache/4e/69/4e69dacc99de838814d0f65c94e67f6c.jpg,https://books.toscrape.com/catalogue/the-bhagavad-gita_60/index.html,Religion,The Bhagavad Gita,0.9545289196071298,37.0
Choosing Our Religion: The Spiritual Lives of America's Nones,28.42,1,4,https://books.toscrape.com/media/cache/df/ab/dfabeab158046237ddb6b713b794909f.jpg,https://books.toscrape.com/catalogue/choosing-our-religion-the-spiritual-lives-of-americas-nones_14/index.html,Religion,Choosing Our Religion: The Spiritual Lives of America's Nones,0.425791196798836,37.0
Worlds Elsewhere: Journeys Around Shakespeare’s Globe,40.3,1,5,https://books.toscrape.com/media/cache/2e/98/2e98c332bf8563b584784971541c4445.jpg,https://books.toscrape.com/catalogue/worlds-elsewhere-journeys-around-shakespeares-globe_972/index.html,Nonfiction,Worlds Elsewhere: Journeys Around Shakespeare’s Globe,0.6418697708257548,29.0
The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,31.05,1,3,https://books.toscrape.com/media/cache/38/c5/38c56fba316c07305643a8065269594e.jpg,https://books.toscrape.com/catalogue/the-five-love-languages-how-to-express-heartfelt-commitment-to-your-mate_969/index.html,Nonfiction,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,0.47362677337213527,29.0
Reasons to Stay Alive,26.41,1,2,https://books.toscrape.com/media/cache/cb/bd/cbbdb0222ee8a0f6ab61657412a15794.jpg,https://books.toscrape.com/catalogue/reasons-to-stay-alive_959/index.html,Nonfiction,Reasons to Stay Alive,0.3892324481629683,29.0
#HigherSelfie: Wake Up Your Life. Free Your Soul. Find Your Tribe.,23.11,1,5,https://books.toscrape.com/media/cache/9c/46/9c463c7631c82401160fd3b554b8f0e1.jpg,https://books.toscrape.com/catalogue/higherselfie-wake-up-your-life-free-your-soul-find-your-tribe_957/index.html,Nonfiction,#HigherSelfie: Wake Up Your Life. Free Your Soul. Find Your Tribe.,0.3292106220443798,29.0
"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",44.18,1,4,https://books.toscrape.com/media/cache/41/a2/41a20f35adf0caea24f208dc01ad7681.jpg,https://books.toscrape.com/catalogue/unseen-city-the-majesty-of-pigeons-the-discreet-charm-of-snails-other-wonders-of-the-urban-wilderness_952/index.html,Nonfiction,"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",0.7124408875954893,29.0
Throwing Rocks at the Google Bus: How Growth Became the Enemy of Prosperity,31.12,1,3,https://books.toscrape.com/media/cache/03/86/038650c9e7517b4baf2a423cd8eed38f.jpg,https://books.toscrape.com/catalogue/throwing-rocks-at-the-google-bus-how-growth-became-the-enemy-of-prosperity_948/index.html,Nonfiction,Throwing Rocks at the Google Bus: How Growth Became the Enemy of Prosperity,0.47489996362313563,29.0
The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,16.77,1,3,https://books.toscrape.com/media/cache/95/64/95647d6a526bf54120b9445e124794e1.jpg,https://books.toscrape.com/catalogue/the-life-changing-magic-of-tidying-up-the-japanese-art-of-decluttering-and-organizing_936/index.html,Nonfiction,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,0.2138959621680611,29.0
The Gutsy Girl: Escapades for Your Life of Epic Adventure,37.13,1,1,https://books.toscrape.com/media/cache/64/15/641570cd7e7aded53c7d33d78a9629f1.jpg,https://books.toscrape.com/catalogue/the-gutsy-girl-escapades-for-your-life-of-epic-adventure_934/index.html,Nonfiction,The Gutsy Girl: Escapades for Your Life of Epic Adventure,0.5842124408875955,29.0
The Electric Pencil: Drawings from Inside State Hospital No. 3,56.06,1,1,https://books.toscrape.com/media/cache/2e/23/2e236e23ad52aa74505f224f6552eda8.jpg,https://books.toscrape.com/catalogue/the-electric-pencil-drawings-from-inside-state-hospital-no-3_933/index.html,Nonfiction,The Electric Pencil: Drawings from Inside State Hospital No. 3,0.9285194616224082,29.0
Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,41.83,1,4,https://books.toscrape.com/media/cache/f3/4f/f34ffb24cc21c9f9f52dad4fd8f3ac21.jpg,https://books.toscrape.com/catalogue/spark-joy-an-illustrated-master-class-on-the-art-of-organizing-and-tidying-up_927/index.html,Nonfiction,Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,0.6696980720261912,29.0
Reskilling America: Learning to Labor in the Twenty-First Century,19.83,1,2,https://books.toscrape.com/media/cache/97/f8/97f8debeeaaece9603267653076e760f.jpg,https://books.toscrape.com/catalogue/reskilling-america-learning-to-labor-in-the-twenty-first-century_922/index.html,Nonfiction,Reskilling America: Learning to Labor in the Twenty-First Century,0.2695525645689341,29.0
In the Country We Love: My Family Divided,22.0,1,4,https://books.toscrape.com/media/cache/fe/ea/feeafd2ad7b3077f8e74cbb1da9e3c7d.jpg,https://books.toscrape.com/catalogue/in-the-country-we-love-my-family-divided_901/index.html,Nonfiction,In the Country We Love: My Family Divided,0.30902146234994543,29.0
Everydata: The Misinformation Hidden in the Little Data You Consume Every Day,54.35,1,2,https://books.toscrape.com/media/cache/64/94/6494bf61176ca73b61255909230030be.jpg,https://books.toscrape.com/catalogue/everydata-the-misinformation-hidden-in-the-little-data-you-consume-every-day_891/index.html,Nonfiction,Everydata: The Misinformation Hidden in the Little Data You Consume Every Day,0.8974172426336849,29.0
Call the Nurse: True Stories of a Country Nurse on a Scottish Isle,29.14,1,5,https://books.toscrape.com/media/cache/88/9e/889e0bac4c7c0e7178f0165b8d3b4617.jpg,https://books.toscrape.com/catalogue/call-the-nurse-true-stories-of-a-country-nurse-on-a-scottish-isle_885/index.html,Nonfiction,Call the Nurse: True Stories of a Country Nurse on a Scottish Isle,0.43888686795198256,29.0
Algorithms to Live By: The Computer Science of Human Decisions,30.81,1,1,https://books.toscrape.com/media/cache/23/b4/23b42e094c02d52b14b11a960d49610e.jpg,https://books.toscrape.com/catalogue/algorithms-to-live-by-the-computer-science-of-human-decisions_880/index.html,Nonfiction,Algorithms to Live By: The Computer Science of Human Decisions,0.4692615496544197,29.0
The Power of Now: A Guide to Spiritual Enlightenment,43.54,1,2,https://books.toscrape.com/media/cache/03/38/0338682e76bad3216cd4c6c28b2b625a.jpg,https://books.toscrape.com/catalogue/the-power-of-now-a-guide-to-spiritual-enlightenment_855/index.html,Nonfiction,The Power of Now: A Guide to Spiritual Enlightenment,0.7008002910149145,29.0
The Omnivore's Dilemma: A Natural History of Four Meals,38.21,1,2,https://books.toscrape.com/media/cache/14/f3/14f3d525e2a114cd71e27201a16af188.jpg,https://books.toscrape.com/catalogue/the-omnivores-dilemma-a-natural-history-of-four-meals_854/index.html,Nonfiction,The Omnivore's Dilemma: A Natural History of Four Meals,0.6038559476173154,29.0
The Genius of Birds,17.24,1,1,https://books.toscrape.com/media/cache/13/57/1357c6aa40c9e63d2f931927fbf81f3f.jpg,https://books.toscrape.com/catalogue/the-genius-of-birds_843/index.html,Nonfiction,The Genius of Birds,0.22244452528192066,29.0
